319.7491760254,1644.7797851563,552.5948486328,-178.7464341307,88.2093400838,178.6609361984
319.7750854492,1644.7182617188,552.5833740234,-178.746964222,88.1998794596,178.6582558295
319.7757568359,1644.7565917969,552.5780029297,-178.7546350074,88.2299061038,178.6665287532
319.7713928223,1644.7640380859,552.6065063477,-178.6608510325,88.2055817384,178.7222392845
319.7537841797,1644.7673339844,552.6048583984,-178.7171158502,88.223168025,178.6649286172
319.7481994629,1644.7783203125,552.5958251953,-178.7575995368,88.2083217817,178.6457366312
319.7471313477,1644.7827148438,552.5930786133,-178.7532595499,88.2067883894,178.6506085173
319.7261962891,1644.8033447266,552.5850830078,-178.7463759727,88.2103411875,178.6633817785
319.7384338379,1644.7933349609,552.5883789063,-178.7436927075,88.3149555296,178.662807371
319.757019043,1644.7667236328,552.6374511719,-178.7412393323,88.2440747628,178.651704424
319.7844238281,1644.7473144531,552.6633300781,-178.7388370728,88.2068527894,178.6411730801
319.791015625,1644.7419433594,552.6658935547,-178.7423023783,88.1825451347,178.6499890889
319.7735595703,1644.7681884766,552.5846557617,-178.7562428033,88.1902152861,178.6534703677
319.7721557617,1644.7175292969,552.6060791016,-178.665695473,88.1666054459,178.7065504143
319.8239135742,1644.7615966797,552.6032714844,-178.7237548709,88.2007287351,178.6554069203
319.7670288086,1644.7757568359,552.5994262695,-178.7539521683,88.208283609,178.6507325307
319.7668457031,1644.7677001953,552.6470336914,-178.7452809506,88.2107571847,178.6564332727
319.7900085449,1644.7523193359,552.59375,-178.7534564239,88.3101919247,178.6538577656
319.7869567871,1644.7293701172,552.5997314453,-178.7436654568,88.2214658973,178.6525381413
319.8168334961,1644.7677001953,552.6106567383,-178.7441610325,88.2138642642,178.6460118849
319.8199768066,1644.783203125,552.6095581055,-178.7483968903,88.2323068914,178.6458281659
319.759765625,1644.7777099609,552.5985107422,-178.7503195012,88.31686047,178.6433218005
319.7443847656,1644.7866210938,552.6380004883,-178.7434005489,88.2573624337,178.6535798177
319.7728271484,1644.7628173828,552.6571655273,-178.7478388246,88.2069777359,178.6625082913
319.7844238281,1644.7510986328,552.6680297852,-178.7373730083,88.2051501486,178.6557695274
319.7655029297,1644.767578125,552.6546630859,-178.6534380544,88.2297624735,178.7080645757
319.7504577637,1644.7783203125,552.5999755859,-178.7215505049,88.3194893484,178.6550408284
319.770690918,1644.7529296875,552.6473388672,-178.7495521714,88.2341460645,178.6392677401
319.7855224609,1644.7469482422,552.6698608398,-178.7481618444,88.185692098,178.6486425239
319.7884216309,1644.7453613281,552.6650390625,-178.7474952483,88.1792920439,178.6526867438
319.7868347168,1644.7458496094,552.6063232422,-178.7533429751,88.1835244069,178.6432261686
319.7875671387,1644.7564697266,552.5780639648,-178.757296817,88.2179088225,178.6430588403
319.8402099609,1644.771484375,552.591003418,-178.7467002279,88.3154129313,178.6489843574
319.8461608887,1644.7601318359,552.6235351563,-178.7492720866,88.2556125156,178.6514330705
319.7724914551,1644.7667236328,552.6538696289,-178.660181791,88.2165267226,178.7247031875
319.7727355957,1644.7612304688,552.6520996094,-178.7251891613,88.1986741779,178.6646792764
319.7813415527,1644.7528076172,552.6580810547,-178.7539611721,88.2894601894,178.6370074635
319.8431091309,1644.7763671875,552.6579589844,-178.7543067403,88.2425995927,178.6401403795
319.855255127,1644.7585449219,552.6709594727,-178.7455466258,88.1858036409,178.6465962465
319.8629760742,1644.748046875,552.6067504883,-178.7579159531,88.1146135951,178.6556204971
319.849609375,1644.7543945313,552.6595458984,-178.660682302,88.1764073112,178.7223367973
319.8014221191,1644.7464599609,552.5987548828,-178.726355286,88.3077980583,178.6550731307
319.7747497559,1644.7569580078,552.6450805664,-178.6606950216,88.2407516895,178.7005146013
319.7890625,1644.7598876953,552.6378173828,-178.6447093175,88.1670451524,178.7237713538
319.8338623047,1644.8120117188,552.6569213867,-178.6346561483,88.1892161001,178.7164616985
319.7690734863,1644.7879638672,552.6507568359,-178.6331408379,88.1724509222,178.6988312931
319.8241577148,1644.8167724609,552.6676635742,-178.7248878601,88.1931878228,178.6420308199
319.8418579102,1644.8209228516,552.6618041992,-178.6679060507,88.2794855194,178.7180646946
319.8436279297,1644.7869873047,552.6641235352,-178.7291040701,88.2159642535,178.6625179409
319.842590332,1644.8049316406,552.6634521484,-178.7540401974,88.1807449289,178.6452526902
319.8340759277,1644.8240966797,552.662902832,-178.7549510337,88.188614117,178.6523073357
319.8368530273,1644.7778320313,552.6694335938,-178.7456449574,88.1775960681,178.6341632779
319.8471679688,1644.7529296875,552.6776733398,-178.7414831197,88.1634514604,178.6352544451
319.8518066406,1644.7408447266,552.6306762695,-178.6615365741,88.1409265468,178.7105417226
319.8425292969,1644.8037109375,552.6556396484,-178.7191128732,88.1789662758,178.6584688211
319.7765808105,1644.8225097656,552.6492919922,-178.7526932827,88.1974492525,178.6407047127
319.824798584,1644.7906494141,552.6487426758,-178.7568727032,88.170106057,178.6445497868
319.8279418945,1644.7868652344,552.6628417969,-178.7496793807,88.1613005147,178.6568180317
319.842376709,1644.7641601563,552.674621582,-178.7438157459,88.1429892065,178.6469212748
319.8494873047,1644.7531738281,552.6790771484,-178.7427933604,88.1530373019,178.6405776818
319.8458251953,1644.80078125,552.6665649414,-178.7468717906,88.18558337,178.6524827219
319.7854309082,1644.7670898438,552.6561889648,-178.7567048578,88.1980772268,178.6535672187
319.7732543945,1644.7553710938,552.6612548828,-178.7557507674,88.1640233092,178.6435201554
319.7787780762,1644.75390625,552.6644897461,-178.746342714,88.1401595828,178.6393765751
319.837097168,1644.7614746094,552.6733398438,-178.7432305685,88.1410599168,178.6413385008
319.8328552246,1644.7711181641,552.6419067383,-178.747611858,88.1507310699,178.6416694908
319.8356018066,1644.8150634766,552.6546020508,-178.745046999,88.2000927402,178.6539099991
319.7846374512,1644.7689208984,552.6569824219,-178.661685703,88.1744524668,178.7197711578
319.7776489258,1644.7596435547,552.6569213867,-178.7222516165,88.1817199386,178.645463424
319.7803649902,1644.7692871094,552.6556396484,-178.748727836,88.1881041541,178.6307308184
319.8161010742,1644.7846679688,552.6578369141,-178.7497413932,88.1984278373,178.6408344399
319.8493347168,1644.77734375,552.6580200195,-178.7503197251,88.1769403534,178.6523885886
319.7975158691,1644.7474365234,552.662902832,-178.6595590213,88.1687744354,178.7194586644
319.7828063965,1644.7607421875,552.6502685547,-178.7173577456,88.1553702839,178.6607612714
319.778717041,1644.7576904297,552.6553344727,-178.7491570722,88.1752000419,178.6234547015
319.7653503418,1644.771484375,552.6641235352,-178.746022425,88.1772792932,178.6366200365
319.7682495117,1644.814453125,552.6542358398,-178.7425622581,88.1747548959,178.6526260607
319.8081665039,1644.8026123047,552.6517333984,-178.7433996683,88.1641022722,178.6503676776
319.8665466309,1644.7431640625,552.6809082031,-178.7438404824,88.1638903051,178.6314720138
319.8092651367,1644.7277832031,552.6795043945,-178.7384185945,88.1727324395,178.6386365182
319.7606506348,1644.7651367188,552.6542358398,-178.7480152193,88.1627630573,178.6524188583
319.745880127,1644.7897949219,552.6416625977,-178.7515962857,88.1601137393,178.6613773924
319.7572631836,1644.7674560547,552.6782226563,-178.7466337365,88.1381071925,178.6501908187
319.7841796875,1644.7471923828,552.6660766602,-178.7426781937,88.1622747807,178.6326095188
319.7889404297,1644.7574462891,552.6567382813,-178.7517739529,88.1874562345,178.6410339663
319.7784423828,1644.7802734375,552.7098999023,-178.7410962764,88.204546644,178.6396730927
319.7601623535,1644.7781982422,552.6597290039,-178.7435254577,88.1666262342,178.6418159524
319.7672424316,1644.7863769531,552.6322021484,-178.7489043999,88.1554268989,178.648070445
319.7550048828,1644.7849121094,552.6419067383,-178.7506838273,88.1813086091,178.6486025613
319.7723693848,1644.7777099609,552.6549072266,-178.7465422568,88.1917821004,178.6526130538
319.7835998535,1644.7536621094,552.6600341797,-178.7400273661,88.1969577613,178.636264313
319.7954101563,1644.75390625,552.6434326172,-178.741391785,88.162077689,178.6416276802
319.7940063477,1644.7602539063,552.6381225586,-178.7430814881,88.1736623102,178.6419679843
